prospect_id,account_id,campaign_id,campaign_name,marketing_channel,funnel_stage,account_name,company_domain,country,job_title,job_category,seniority_level,function_area,decision_power,opt_in_timestamp,opt_in_date,opt_in_year,opt_in_month,opt_in_month_name,opt_in_weekday_name,opt_in_quarter,opt_in_hour,time_segment,is_business_hours,is_weekend,opt_in_status,opt_out_timestamp,has_opted_out,opt_out_duration_days
0034M0000raV4fUQAJ,0014M0000BhE6DqQAL,FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,advertisement,registered,Aquarius Systems,aquariussystems.biz,Canada,"Data Analytics Senior Director, Research",executive,c_level,data_analytics,high,2023-06-01 06:11:00,2023-06-01,2023.0,6.0,June,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rFdkeDQAZ,0014M0000BhE6DqQAL,FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,advertisement,no_show,Aquarius Systems,aquariussystems.biz,Canada,Senior System Analyst,senior_practitioner,senior,data_analytics,medium,2023-06-13 06:11:00,2023-06-13,2023.0,6.0,June,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000mEzsuXQAZ,0014M0000BhE6DqQAL,FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,advertisement,registered,Aquarius Systems,aquariussystems.biz,Canada,System Administrator & Master Data Analyst,practitioner,mid_level,data_analytics,low,2023-04-14 06:11:00,2023-04-14,2023.0,4.0,April,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000qXAJRhQAL,0014M0000BhE6DqQAL,FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,advertisement,no_show,Aquarius Systems,aquariussystems.biz,Canada,Information Management Analyst,practitioner,mid_level,data_analytics,low,2023-05-28 06:11:00,2023-05-28,2023.0,5.0,May,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qMhXjTQAV,0014M0000BhE6DqQAL,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,responded,Aquarius Systems,aquariussystems.biz,Canada,"Senior Director and Data & analytics Solutioning Head, Europe",executive,c_level,data_analytics,high,2023-10-09 06:11:00,2023-10-09,2023.0,10.0,October,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000rJ6pyTQAZ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,advertisement,registered,Astra Dynamics,astradynamics.org,United Kingdom,Information Security Analyst,practitioner,mid_level,data_analytics,low,2023-02-01 06:11:00,2023-02-01,2023.0,2.0,February,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000s6BDBUQA2,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,advertisement,responded,Astra Dynamics,astradynamics.org,United Kingdom,Security Analyst,practitioner,mid_level,data_analytics,low,2023-05-02 06:11:00,2023-05-02,2023.0,5.0,May,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rET1mNQAZ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,advertisement,no_show,Astra Dynamics,astradynamics.org,United Kingdom,Data & Analytics Senior Architect,senior_practitioner,senior,data_analytics,medium,2023-08-18 06:11:00,2023-08-18,2023.0,8.0,August,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000rHwVqXQAV,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,advertisement,responded,Astra Dynamics,astradynamics.org,United Kingdom,Business Systems Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2023-11-30 06:11:00,True,
0034M0000qWZD9jQAJ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Astra Dynamics,astradynamics.org,United Kingdom,"Analytics, Japac, SMB & Scaled Head of Business Intelligence",decision_maker,director,data_analytics,high,,,,,,,,,unknown,False,False,no,,False,
0034M0000oXID9vQAH,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,trade_show,no_show,Astra Dynamics,astradynamics.org,United Kingdom,Data Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,,False,
0034M0000qcA52KQAZ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,advertisement,responded,Astra Dynamics,astradynamics.org,United Kingdom,Senior Analyst & Software Engineer,senior_practitioner,senior,data_analytics,medium,,,,,,,,,unknown,False,False,no,,False,
0034M0000oF42c5QAJ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,advertisement,attended,Astra Dynamics,astradynamics.org,United Kingdom,Senior Analyst & Software Engineer,senior_practitioner,senior,data_analytics,medium,,,,,,,,,unknown,False,False,no,,False,
0034M0000qQQZt3QAJ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,advertisement,responded,Astra Dynamics,astradynamics.org,United Kingdom,"""Project Manager, Healthcare Data Analytics""",decision_maker,manager,data_analytics,medium,,,,,,,,,unknown,False,False,no,2023-11-25 06:11:00,True,
0034M0000r0pibCQAQ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,trade_show,no_show,Astra Dynamics,astradynamics.org,United Kingdom,IT Security Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2025-08-18 06:11:00,True,
0034M0000rGcGf6QAJ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Astra Dynamics,astradynamics.org,United Kingdom,Senior Security & Compliance Analyst,senior_practitioner,senior,data_analytics,medium,,,,,,,,,unknown,False,False,no,2025-08-19 06:11:00,True,
0034M0000qM6ha6QAB,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,advertisement,attended,Astra Dynamics,astradynamics.org,United Kingdom,IT Security Analyst II,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2025-08-20 06:11:00,True,
0034M0000qgSrJwQAJ,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,advertisement,registered,Astra Dynamics,astradynamics.org,United Kingdom,Credit Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2025-08-21 06:11:00,True,
0034M0000qu5vmpQAI,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,advertisement,no_show,Astra Dynamics,astradynamics.org,United Kingdom,Big Data and Analytics Cloud Consultant,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2025-08-22 06:11:00,True,
0034M0000o0srH4QAI,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,advertisement,registered,Astra Dynamics,astradynamics.org,United Kingdom,Data Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,,2025-08-23 06:11:00,True,
0034M0000oix1iYQAY,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,trade_show,attended,Astra Dynamics,astradynamics.org,United Kingdom,Infrastructure Management Sr Analyst,senior_practitioner,senior,data_analytics,medium,,,,,,,,,unknown,False,False,,2025-08-24 06:11:00,True,
0034M0000p5DPPyQAM,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,advertisement,responded,Astra Dynamics,astradynamics.org,United Kingdom,Senior Analyst Programmer,senior_practitioner,senior,data_analytics,medium,,,,,,,,,unknown,False,False,,2025-08-25 06:11:00,True,
0034M0000nXHBvBQAX,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,referral,no_show,Astra Dynamics,astradynamics.org,United Kingdom,Analyst,practitioner,mid_level,data_analytics,low,2023-05-18 06:11:00,2023-05-18,2023.0,5.0,May,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rHHmrUQAX,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-fall_into_savings,Fall Into Savings,trade_show,no_show,Astra Dynamics,astradynamics.org,United Kingdom,"Senior Director, Business Process and Data Analytics, Rsc Operations",executive,c_level,data_analytics,high,2023-09-09 06:11:00,2023-09-09,2023.0,9.0,September,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000VFWiDdQAL,0014M0000Kuiz6SQAR,FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,advertisement,no_show,Astra Dynamics,astradynamics.org,United Kingdom,Data Analyst - Consultant,practitioner,mid_level,data_analytics,low,2023-11-22 06:11:00,2023-11-22,2023.0,11.0,November,Wednesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000o1YOk4QAJ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,advertisement,no_show,Astral Solutions,astralsolutions.net,India,Risk Analyst I,practitioner,mid_level,data_analytics,low,2023-08-16 06:11:00,2023-08-16,2023.0,8.0,August,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000jCwN9qQAJ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,advertisement,attended,Astral Solutions,astralsolutions.net,India,Supervisory Management & Program Analyst,decision_maker,manager,data_analytics,medium,2023-08-04 06:11:00,2023-08-04,2023.0,8.0,August,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000p8bjbmQAI,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,attended,Astral Solutions,astralsolutions.net,India,Worldwide Field Strategy & Operations Sales Analyst,practitioner,mid_level,data_analytics,low,2023-10-21 06:11:00,2023-10-21,2023.0,10.0,October,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000XhJZwvQAH,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,advertisement,no_show,Astral Solutions,astralsolutions.net,India,Client Relationship Analyst,practitioner,mid_level,data_analytics,low,2023-11-08 06:11:00,2023-11-08,2023.0,11.0,November,Wednesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000pS4S6CQAZ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,attended,Astral Solutions,astralsolutions.net,India,"""Compensation Benefits, Performance & Talent Management, Workforce Analytics, Hrbp Corporate Functions Head""",practitioner,mid_level,data_analytics,low,2023-08-04 06:11:00,2023-08-04,2023.0,8.0,August,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000x6S9NlQAJ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,advertisement,attended,Astral Solutions,astralsolutions.net,India,Principal Programmer Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-24 06:11:00,2023-05-24,2023.0,5.0,May,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000q04XVmQAI,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,advertisement,registered,Astral Solutions,astralsolutions.net,India,Senior Analyst,senior_practitioner,senior,data_analytics,medium,2023-09-21 06:11:00,2023-09-21,2023.0,9.0,September,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000sMiqz0QAB,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,advertisement,responded,Astral Solutions,astralsolutions.net,India,Senior Information System Analyst,senior_practitioner,senior,data_analytics,medium,2023-08-02 06:11:00,2023-08-02,2023.0,8.0,August,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000q24TyPQAZ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,advertisement,responded,Astral Solutions,astralsolutions.net,India,Solution Delivery Analyst,practitioner,mid_level,data_analytics,low,2023-05-20 06:11:00,2023-05-20,2023.0,5.0,May,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000jVNVjaQAH,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,advertisement,no_show,Astral Solutions,astralsolutions.net,India,Security Analyst,practitioner,mid_level,data_analytics,low,2023-02-01 06:11:00,2023-02-01,2023.0,2.0,February,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qfP6L5QAI,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,attended,Astral Solutions,astralsolutions.net,India,Risk Analyst,practitioner,mid_level,data_analytics,low,2023-02-07 06:11:00,2023-02-07,2023.0,2.0,February,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000piUaMEQA2,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,trade_show,attended,Astral Solutions,astralsolutions.net,India,Performance Metrics Data Analyst,practitioner,mid_level,data_analytics,low,2023-05-06 06:11:00,2023-05-06,2023.0,5.0,May,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qcBeVZQAZ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,social_media,attended,Astral Solutions,astralsolutions.net,India,Team Leader Provider Reimbursement Analytics,decision_maker,manager,data_analytics,medium,2023-01-26 06:11:00,2023-01-26,2023.0,1.0,January,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000kDeEiXQAV,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,advertisement,no_show,Astral Solutions,astralsolutions.net,India,Social Media,practitioner,mid_level,marketing,low,2023-09-01 06:11:00,2023-09-01,2023.0,9.0,September,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qyh9ZmQAI,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,advertisement,responded,Astral Solutions,astralsolutions.net,India,Global Supply Chain Analyst,practitioner,mid_level,data_analytics,low,2023-08-22 06:11:00,2023-08-22,2023.0,8.0,August,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qh0guCQAQ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,advertisement,no_show,Astral Solutions,astralsolutions.net,India,Technology Analyst,practitioner,mid_level,data_analytics,low,2023-09-05 06:11:00,2023-09-05,2023.0,9.0,September,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000q7ZfPOQA0,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,advertisement,no_show,Astral Solutions,astralsolutions.net,India,Manager / Programmer / Analyst,decision_maker,manager,data_analytics,medium,2023-04-30 06:11:00,2023-04-30,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qqwv6XQAZ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,advertisement,no_show,Astral Solutions,astralsolutions.net,India,"Senior Manager, Risk Fraud Strategy & Analytics",decision_maker,manager,data_analytics,medium,2023-08-28 06:11:00,2023-08-28,2023.0,8.0,August,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000r6sjvgQAJ,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,trade_show,no_show,Astral Solutions,astralsolutions.net,India,Mobile & Supply Chain QA Analyst,practitioner,mid_level,data_analytics,low,2023-01-24 06:11:00,2023-01-24,2023.0,1.0,January,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qIdr98QAB,0014M0000Wnj8WrQAJ,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,advertisement,responded,Astral Solutions,astralsolutions.net,India,Systems Analyst,practitioner,mid_level,data_analytics,low,2023-11-06 06:11:00,2023-11-06,2023.0,11.0,November,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000pOZ9wCQAX,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Operations Analyst II,practitioner,mid_level,data_analytics,low,2023-08-20 06:11:00,2023-08-20,2023.0,8.0,August,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000pXAz6lQAJ,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,referral,no_show,Aurora Enterprises,auroraenterprises.biz,United States,"Manager, Network Operations Support & Analytics",decision_maker,manager,data_analytics,medium,2023-07-11 06:11:00,2023-07-11,2023.0,7.0,July,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000tlzBfNQAU,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-annual_halloween_sale,Annual Halloween Sale,advertisement,attended,Aurora Enterprises,auroraenterprises.biz,United States,"""Data Consultant, Data Analytics & Strategic Outcomes""",practitioner,mid_level,data_analytics,low,2023-11-06 06:11:00,2023-11-06,2023.0,11.0,November,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000ni8PWzQAI,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Risk Management Compliance Analyst,practitioner,mid_level,data_analytics,low,2023-08-02 06:11:00,2023-08-02,2023.0,8.0,August,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000gKx9GfQAI,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,"""Global of Compensation, Analytics & Mobility Head""",practitioner,mid_level,data_analytics,low,2023-03-13 06:11:00,2023-03-13,2023.0,3.0,March,Monday,1.0,6.0,morning,False,False,yes,,False,
0034M0000oFTbdqQAD,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,advertisement,registered,Aurora Enterprises,auroraenterprises.biz,United States,Operating Excellence Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-09 06:11:00,2023-03-09,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000kNzPbYQAV,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Analyst,practitioner,mid_level,data_analytics,low,2023-08-18 06:11:00,2023-08-18,2023.0,8.0,August,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000oBYJ4bQAH,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-holiday_sale_extravaganza,Holiday Sale Extravaganza,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,"Supervisor, Payroll & Payroll Tax Analyst",decision_maker,manager,data_analytics,medium,2023-03-31 06:11:00,2023-03-31,2023.0,3.0,March,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000XfwAeDQAV,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Sr. Data Analyst in Development & Delivery,senior_practitioner,senior,data_analytics,medium,2023-05-16 06:11:00,2023-05-16,2023.0,5.0,May,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000qnacSgQAI,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-fall_harvest_discounts,Fall Harvest Discounts,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Enterprise Analytics& Automation Lead,practitioner,mid_level,data_analytics,low,2023-06-15 06:11:00,2023-06-15,2023.0,6.0,June,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000TzNz9RQAX,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-01 06:11:00,2023-03-01,2023.0,3.0,March,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000gYLq8rQAD,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-fall_harvest_discounts,Fall Harvest Discounts,trade_show,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Expert Analyst,senior_practitioner,senior,data_analytics,medium,2023-09-09 06:11:00,2023-09-09,2023.0,9.0,September,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000cAdfGnQAJ,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Database Analyst,practitioner,mid_level,data_analytics,low,2023-05-20 06:11:00,2023-05-20,2023.0,5.0,May,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000oZ1mwuQAB,0014M0000Da9uXsQAJ,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,advertisement,no_show,Aurora Enterprises,auroraenterprises.biz,United States,Principal IS Business Systems Analyst,senior_practitioner,senior,data_analytics,medium,2023-12-10 06:11:00,2023-12-10,2023.0,12.0,December,Sunday,4.0,6.0,morning,False,True,yes,,False,
